path	language	class	owner	dependency_direction
packages/ios-app/Sources/Support/Foundation/Parsing/ContentLineParser.swift	swift	implementation	ios:support	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Support/Foundation/Parsing/DateParser.swift	swift	implementation	ios:support	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Support/Foundation/SwiftUI/Binding+PasteAware.swift	swift	implementation	ios:support	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Support/Foundation/SwiftUI/KeyboardObserver.swift	swift	implementation	ios:support	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Support/Foundation/SwiftUI/ToastCenter.swift	swift	implementation	ios:support	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Support/Foundation/SwiftUI/View+Accessibility.swift	swift	implementation	ios:support	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Support/Foundation/SwiftUI/View+Extensions.swift	swift	implementation	ios:support	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Support/Foundation/Validation/FolderNameValidator.swift	swift	implementation	ios:support	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Support/Pairing/Onboarding/PairingPersistor.swift	swift	implementation	ios:pairing	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Support/Pairing/Onboarding/PairingProbe.swift	swift	implementation	ios:pairing	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Support/Pairing/Onboarding/PairingStepValidator.swift	swift	implementation	ios:pairing	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Support/Pairing/PairedServerStore.swift	swift	implementation	ios:pairing	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Support/Pairing/PairingURLParser.swift	swift	implementation	ios:pairing	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Support/Share/SharedContent.swift	swift	implementation	ios:support	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Support/Storage/DraftStore.swift	swift	implementation	ios:storage	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Support/Storage/InputHistoryStore.swift	swift	implementation	ios:storage	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Support/Storage/KeychainItem.swift	swift	implementation	ios:storage	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/Support/Storage/PairedServerTokenStore.swift	swift	implementation	ios:storage	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Capabilities/CapabilityInvocationDetailComponents.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Capabilities/CapabilityInvocationViews.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Capabilities/CapabilityResultRenderers.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Capabilities/Shared/CapabilityClassifiedErrorSection.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Capabilities/Shared/CapabilityCodeBlock.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Capabilities/Shared/CapabilityCopyButton.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Capabilities/Shared/CapabilityDetailSection.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Capabilities/Shared/CapabilityDetailSheetContainer.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Capabilities/Shared/CapabilityDurationBadge.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Capabilities/Shared/CapabilityEmptyState.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Capabilities/Shared/CapabilityErrorView.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Capabilities/Shared/CapabilityFileInfoSection.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Capabilities/Shared/CapabilityInfoPill.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Capabilities/Shared/CapabilityResultNote.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Capabilities/Shared/CapabilityRunningSpinner.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Capabilities/Shared/CapabilityStatusBadge.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Capabilities/Shared/CapabilityStatusRow.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Capabilities/Shared/DiffFormatting.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Capabilities/Shared/ErrorClassification.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Capabilities/Shared/FileDisplayHelpers.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Capabilities/Shared/FileInfoProperties.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Capabilities/Shared/FileOperationError.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Capabilities/Thinking/ThinkingDetailSheet.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Chat/Composer/ActionButtons.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Chat/Composer/AttachmentBubble.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Chat/Composer/CameraCaptureSheet.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Chat/Composer/ContentAreaView.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Chat/Composer/ContextStatusPill.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Chat/Composer/DocumentPicker.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Chat/Composer/InputBar.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Chat/Composer/InputTextField.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Chat/Composer/WrappingHStackLayout.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Chat/Messages/DecodedImageView.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Chat/Messages/ImagesContentView.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Chat/Messages/Indicators/NeuralSparkIndicator.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Chat/Messages/MarkdownBlockParser.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Chat/Messages/MarkdownBlockView.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Chat/Messages/MessageBubble.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
packages/ios-app/Sources/UI/Chat/Messages/MessageMetadataBadge.swift	swift	implementation	ios:ui	owner-private; callers must enter through the owner facade or contract
