id	surface	family	owner	audience	replacementClass	agentDefaultVisibility	purpose	effect	risk	authorityBoundary	evidenceBoundary	minimalityDecision	evolutionPath	nextAction	notes
engine::watch	catalog_function	engine_transport	engine::invocation::host	engine_internal	kernel_evolution_only	hidden_unless_evolution_mode	authenticated_engine_transport_substrate	catalog_function_contract	catalog_function_contract	authenticated_engine_transport_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	none	startup_registered_catalog_function
evidence::attach	catalog_function	resource_kernel	engine::primitives::resource	engine_internal	kernel_evolution_only	hidden_unless_evolution_mode	typed_resource_custody_substrate	catalog_function_contract	catalog_function_contract	resource_kernel_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	none	source_registered_catalog_function
filesystem::apply_patch	catalog_function	filesystem	domains::filesystem	engine_internal	runtime_routable	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	operation_route_shadow_and_trace_evidence_required	module_candidate	candidate_validation_shadow_approval_activation_route_event_rollback	none	source_registered_catalog_function
filesystem::create_dir	catalog_function	filesystem	domains::filesystem	engine_internal	runtime_routable	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	operation_route_shadow_and_trace_evidence_required	module_candidate	candidate_validation_shadow_approval_activation_route_event_rollback	none	source_registered_catalog_function
filesystem::diff	catalog_function	filesystem	domains::filesystem	engine_internal	runtime_routable	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	operation_route_shadow_and_trace_evidence_required	module_candidate	candidate_validation_shadow_approval_activation_route_event_rollback	none	source_registered_catalog_function
filesystem::edit	catalog_function	filesystem	domains::filesystem	engine_internal	runtime_routable	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	operation_route_shadow_and_trace_evidence_required	module_candidate	candidate_validation_shadow_approval_activation_route_event_rollback	none	source_registered_catalog_function
filesystem::find	catalog_function	filesystem	domains::filesystem	engine_internal	runtime_routable	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	operation_route_shadow_and_trace_evidence_required	module_candidate	candidate_validation_shadow_approval_activation_route_event_rollback	none	source_registered_catalog_function
filesystem::get_home	catalog_function	filesystem	domains::filesystem	engine_internal	runtime_routable	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	operation_route_shadow_and_trace_evidence_required	module_candidate	candidate_validation_shadow_approval_activation_route_event_rollback	none	source_registered_catalog_function
filesystem::glob	catalog_function	filesystem	domains::filesystem	engine_internal	runtime_routable	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	operation_route_shadow_and_trace_evidence_required	module_candidate	candidate_validation_shadow_approval_activation_route_event_rollback	none	source_registered_catalog_function
filesystem::list	catalog_function	filesystem	domains::filesystem	engine_internal	runtime_routable	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	operation_route_shadow_and_trace_evidence_required	module_candidate	candidate_validation_shadow_approval_activation_route_event_rollback	none	source_registered_catalog_function
filesystem::list_dir	catalog_function	filesystem	domains::filesystem	engine_internal	runtime_routable	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	operation_route_shadow_and_trace_evidence_required	module_candidate	candidate_validation_shadow_approval_activation_route_event_rollback	none	source_registered_catalog_function
filesystem::read	catalog_function	filesystem	domains::filesystem	engine_internal	runtime_routable	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	operation_route_shadow_and_trace_evidence_required	module_candidate	candidate_validation_shadow_approval_activation_route_event_rollback	none	source_registered_catalog_function
filesystem::search_text	catalog_function	filesystem	domains::filesystem	engine_internal	runtime_routable	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	operation_route_shadow_and_trace_evidence_required	module_candidate	candidate_validation_shadow_approval_activation_route_event_rollback	none	source_registered_catalog_function
filesystem::write	catalog_function	filesystem	domains::filesystem	engine_internal	runtime_routable	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	operation_route_shadow_and_trace_evidence_required	module_candidate	candidate_validation_shadow_approval_activation_route_event_rollback	none	source_registered_catalog_function
git::diff	catalog_function	git	domains::git	engine_internal	runtime_routable	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	operation_route_shadow_and_trace_evidence_required	module_candidate	candidate_validation_shadow_approval_activation_route_event_rollback	none	source_registered_catalog_function
git::stage	catalog_function	git	domains::git	engine_internal	runtime_routable	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	operation_route_shadow_and_trace_evidence_required	module_candidate	candidate_validation_shadow_approval_activation_route_event_rollback	none	source_registered_catalog_function
git::status	catalog_function	git	domains::git	engine_internal	runtime_routable	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	operation_route_shadow_and_trace_evidence_required	module_candidate	candidate_validation_shadow_approval_activation_route_event_rollback	none	source_registered_catalog_function
git::unstage	catalog_function	git	domains::git	engine_internal	runtime_routable	inspect_only	domain_catalog_function_backing_engine_or_client_workflow	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	operation_route_shadow_and_trace_evidence_required	module_candidate	candidate_validation_shadow_approval_activation_route_event_rollback	none	source_registered_catalog_function
goal::complete	catalog_function	resource_kernel	engine::primitives::resource	engine_internal	kernel_evolution_only	hidden_unless_evolution_mode	typed_resource_custody_substrate	catalog_function_contract	catalog_function_contract	resource_kernel_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	none	source_registered_catalog_function
